gu,X,Y
강북구,127.02714,37.62411
강북구,127.047226,37.627014
강북구,127.04437,37.62865
강북구,127.03704,37.626625
강북구,127.03753,37.622585
강북구,127.021645,37.61442
강북구,127.02136,37.61438
강북구,127.016685,37.616177
강북구,127.01883,37.61635
강북구,127.02849,37.61706
강북구,127.0261,37.638477
강북구,127.029045,37.641243
강북구,127.02866,37.640675
강북구,127.02417,37.631226
강북구,127.024574,37.63053
강북구,127.02412,37.636658
강북구,127.02523,37.63749
강북구,127.02272,37.64036
강북구,127.01273,37.663105
강북구,127.01336,37.662045
강북구,127.010826,37.6425
강북구,127.011055,37.64231
강북구,127.04109,37.63111
강북구,127.01943,37.64509
강북구,127.03796,37.61375
강북구,127.01314,37.623367
강북구,127.011345,37.619938
강북구,127.03776,37.623547
강북구,127.03745,37.62374
강북구,127.03165,37.616554
강북구,127.01833,37.62734
강북구,127.01833,37.62734
강북구,127.0124,37.620472
강북구,127.0124,37.620472
강북구,127.00849,37.620018
강북구,127.00773,37.620914
강북구,127.00759,37.620934
강북구,127.00861,37.62042
강북구,127.00847,37.620506
강북구,127.008865,37.620438
강북구,127.00909,37.6206
강북구,127.0124,37.620472
강북구,127.0124,37.620472
강북구,127.0124,37.620472
강북구,127.02705,37.62706
강북구,127.02705,37.62706
강북구,127.02705,37.62706
강북구,127.02705,37.62706
강북구,127.02705,37.62706
강북구,127.02705,37.62706
강북구,127.02705,37.62706
강북구,127.0337,37.616116
강북구,127.0337,37.616116
강북구,127.03001,37.61831
강북구,127.03001,37.61831
강북구,127.03152,37.612885
강북구,127.032906,37.61257
강북구,127.03131,37.612423
강북구,127.032,37.612003
강북구,127.03279,37.611336
강북구,127.03453,37.620693
강북구,127.03453,37.620693
강북구,127.02389,37.618347
강북구,127.02389,37.618347
강북구,127.015656,37.617035
강북구,127.015656,37.617035
강북구,127.015656,37.617035
강북구,127.015656,37.617035
강북구,127.01749,37.61525
강북구,127.02068,37.61525
강북구,127.02068,37.63786
강북구,127.02885,37.63786
강북구,127.03314,37.640015
강북구,127.03781,37.635677
강북구,127.037125,37.636097
강북구,127.0377,37.634296
강북구,127.03874,37.632217
강북구,127.03874,37.632217
강북구,127.03874,37.632217
강북구,127.03874,37.632217
강북구,127.03874,37.632217
강북구,127.02885,37.632217
강북구,127.03874,37.632217
강북구,127.03625,37.625225
강북구,127.0378,37.63053
강북구,127.0378,37.63053
강북구,127.0396,37.629436
강북구,127.03871,37.629105
강북구,127.0378,37.63053
강북구,127.0378,37.63053
강북구,127.03625,37.625225
강북구,127.03625,37.625225
강북구,127.03908,37.62873
강북구,127.03908,37.62873
강북구,127.03908,37.62873
강북구,127.03908,37.62873
강북구,127.03908,37.62873
강북구,127.03908,37.62873
강북구,127.033264,37.624985
강북구,127.04659,37.625877
강북구,127.04659,37.625877
강북구,127.017586,37.630077
강북구,127.017586,37.630077
강북구,127.017586,37.630077
강북구,127.017586,37.630077
강북구,127.01715,37.63344
강북구,127.01715,37.63344
강북구,127.017586,37.630077
강북구,127.019966,37.644665
강북구,127.019966,37.644665
강북구,127.02211,37.647858
강북구,127.01978,37.648655
강북구,127.02562,37.63969
강북구,127.02562,37.63969
강북구,127.02562,37.63969
강북구,127.02562,37.63969
강북구,127.02562,37.63969
강북구,127.02562,37.63969
강북구,127.02562,37.63969
강북구,127.02562,37.63969
강북구,127.02562,37.63969
강북구,127.02562,37.63969
강북구,127.02562,37.63969
강북구,127.02562,37.63969
강북구,127.02562,37.63969
강북구,127.02562,37.63969
강북구,127.02562,37.63969
강북구,127.02562,37.63969
강북구,127.02562,37.63969
강북구,127.02562,37.63969
강북구,127.02562,37.63969
강북구,127.02562,37.63969
강북구,127.02562,37.63969
강북구,127.02562,37.63969
강북구,127.02562,37.63969
강북구,127.02562,37.63969
강북구,127.02562,37.63969
강북구,127.02562,37.63969
강북구,127.02562,37.63969
강북구,127.02562,37.63969
강북구,127.02308,37.638714
강북구,127.02308,37.638714
강북구,127.02308,37.638714
강북구,127.02562,37.63969
강북구,127.02562,37.63969
강북구,127.02562,37.63969
강북구,127.027824,37.641247
강북구,127.02134,37.64037
강북구,127.02966,37.64314
강북구,127.025696,37.639168
강북구,127.025696,37.639168
강북구,127.02562,37.63969
강북구,127.0119,37.64796
강북구,127.0119,37.64796
강북구,127.013626,37.64472
강북구,127.00931,37.647236
강북구,127.00931,37.647236
강북구,127.007484,37.64645
강북구,127.01408,37.64064
강북구,127.01408,37.64064
강북구,127.01408,37.64064
강북구,127.010666,37.64151
강북구,127.010666,37.64151
강북구,127.01336,37.64079
강북구,127.01336,37.64079
강북구,127.01336,37.64079
강북구,127.01336,37.64079
강북구,127.01336,37.64079
강북구,127.01408,37.64064
강북구,127.01408,37.64064
강북구,127.01408,37.64064
강북구,127.01408,37.64064
강북구,127.01408,37.64064
강북구,127.015,37.644615
강북구,127.016045,37.63609
강북구,127.01336,37.64079
강북구,127.01336,37.64079
강북구,127.03362,37.639374
강북구,127.02742,37.64486
강북구,127.03335,37.640137
강북구,127.031654,37.64203
강북구,127.04968,37.624454
강북구,127.01221,37.65362
강북구,127.01218,37.652897
강북구,127.01219,37.652153
강북구,127.040665,37.62204
강북구,127.040665,37.62204
강북구,127.040665,37.62204
강북구,127.040665,37.62204
강북구,127.040665,37.62204
강북구,127.040665,37.62204
강북구,127.040665,37.62204
강북구,127.040665,37.62204
강북구,127.040665,37.62204
강북구,127.02507,37.635784
강북구,127.03988,37.629753
강북구,127.00954,37.66223
강북구,127.02608,37.623726
강북구,127.04629,37.626297
강북구,127.02374,37.62688
강북구,127.02374,37.62688
강북구,127.02374,37.62688
강북구,127.04523,37.62088
강북구,127.04523,37.62088
강북구,127.01863,37.63408
강북구,127.01863,37.63408
강북구,127.02981,37.637653
강북구,127.02981,37.637653
강북구,127.02981,37.637653
강북구,127.02981,37.637653
강북구,127.046265,37.6263
강북구,127.046265,37.6263
강북구,127.046265,37.6263
강북구,127.041145,37.62966
강북구,127.041145,37.62966
강북구,127.041145,37.62966
강북구,127.041145,37.62966
강북구,127.041145,37.62966
강북구,127.03819,37.632446
강북구,127.03819,37.632446
강북구,127.03819,37.632446
강북구,127.01958,37.6331
강북구,127.01958,37.6331
강북구,127.01958,37.6331
강북구,127.03321,37.613785
강북구,127.03321,37.613785
강북구,127.00731,37.632645
강북구,127.02682,37.640358
강북구,127.00704,37.63794
강북구,127.00704,37.63794
강북구,127.00704,37.63794
강북구,127.01051,37.644745
강북구,127.01051,37.644745
강북구,127.046616,37.62576
강북구,127.03953,37.629333
강북구,127.03953,37.629333
강북구,127.03953,37.629333
강북구,127.03953,37.629333
강북구,127.01567,37.645798
강북구,127.03113,37.61629
강북구,127.01758,37.640945
강북구,127.01758,37.640945
강북구,127.03982,37.628838
강북구,127.02118,37.641838
강북구,127.02415,37.632217
강북구,127.0227,37.62745
강서구,126.850464,37.556602
강서구,126.849236,37.55691
강서구,126.84044,37.56482
강서구,126.840096,37.564888
강서구,126.83645,37.536827
강서구,126.836296,37.537178
강서구,126.84764,37.56948
강서구,126.85564,37.56418
강서구,126.863304,37.55981
강서구,126.85513,37.564243
강서구,126.86384,37.55972
강서구,126.84965,37.56848
강서구,126.85397,37.56145
강서구,126.85339,37.562164
강서구,126.856606,37.56046
강서구,126.84381,37.570507
강서구,126.81652,37.57562
강서구,126.85578,37.554756
강서구,126.85409,37.555237
강서구,126.819496,37.549683
강서구,126.86172,37.55723
강서구,126.8026,37.575195
강서구,126.80222,37.575127
강서구,126.80035,37.578457
강서구,126.838165,37.56991
강서구,126.80818,37.559086
강서구,126.811386,37.564747
강서구,126.81631,37.56322
강서구,126.81676,37.562458
강서구,126.8158,37.560726
강서구,126.817154,37.560738
강서구,126.81159,37.57272
강서구,126.865486,37.555447
강서구,126.85322,37.56559
강서구,126.83823,37.544064
강서구,126.84311,37.56261
강서구,126.86865,37.549004
강서구,126.8676,37.54941
강서구,126.86156,37.552628
강서구,126.86053,37.552864
강서구,126.83187,37.55935
강서구,126.83171,37.559284
강서구,126.82642,37.55491
강서구,126.82606,37.554787
강서구,126.82641,37.55747
강서구,126.82675,37.557438
강서구,126.827515,37.559696
강서구,126.82604,37.559692
강서구,126.83916,37.55849
강서구,126.83761,37.558575
강서구,126.83762,37.556038
강서구,126.79856,37.582493
강서구,126.822624,37.57308
강서구,126.816376,37.568966
강서구,126.80959,37.56137
강서구,126.81107,37.561348
강서구,126.81621,37.55452
강서구,126.816925,37.57287
강서구,126.84157,37.568977
강서구,126.87332,37.550236
강서구,126.877625,37.54912
강서구,126.86972,37.553047
강서구,126.875885,37.547096
강서구,126.87506,37.546856
강서구,126.821526,37.546066
강서구,126.82113,37.54596
강서구,126.8365,37.54924
강서구,126.8455,37.557854
강서구,126.843254,37.557873
강서구,126.798874,37.56243
강서구,126.83448,37.54015
강서구,126.845276,37.54609
강서구,126.862144,37.545143
강서구,126.86351,37.532764
강서구,126.84043,37.537975
강서구,126.8367,37.55312
강서구,126.83637,37.55329
강서구,126.82781,37.565052
강서구,126.82749,37.565052
강서구,126.82844,37.55937
강서구,126.83456,37.558746
강서구,126.82594,37.56678
강서구,126.82655,37.566956
강서구,126.82276,37.54932
강서구,126.836685,37.558853
강서구,126.82763,37.567184
강서구,126.827866,37.569912
강서구,126.81192,37.555637
강서구,126.86831,37.549664
강서구,126.86831,37.549664
강서구,126.86831,37.549664
강서구,126.86831,37.549664
강서구,126.86831,37.549664
강서구,126.86831,37.549664
강서구,126.84108,37.535477
강서구,126.86831,37.549664
강서구,126.86831,37.549664
강서구,126.868484,37.549507
강서구,126.86821,37.54958
강서구,126.86833,37.549698
강서구,126.87092,37.553818
강서구,126.87092,37.553818
강서구,126.85896,37.556057
강서구,126.85896,37.556057
강서구,126.87102,37.55365
강서구,126.873314,37.54729
강서구,126.81685,37.57051
강서구,126.81685,37.57051
강서구,126.86691,37.553555
강서구,126.87305,37.547234
강서구,126.85896,37.556057
강서구,126.86578,37.557873
강서구,126.8678,37.556496
강서구,126.87106,37.555424
강서구,126.86966,37.554333
강서구,126.87007,37.552807
강서구,126.87275,37.551483
강서구,126.87429,37.552124
강서구,126.86649,37.55298
강서구,126.875175,37.550232
강서구,126.87588,37.549435
강서구,126.87722,37.55135
강서구,126.87321,37.549545
강서구,126.87159,37.549004
강서구,126.87092,37.55047
강서구,126.87013,37.549767
강서구,126.86868,37.550213
강서구,126.86798,37.551678
강서구,126.868065,37.55228
강서구,126.86649,37.55298
강서구,126.86559,37.5522
강서구,126.87138,37.55159
강서구,126.87227,37.55087
강서구,126.8734,37.550255
강서구,126.87187,37.55293
강서구,126.87002,37.55125
강서구,126.86867,37.55795
강서구,126.87449,37.54827
강서구,126.876564,37.55046
강서구,126.86565,37.555443
강서구,126.8643,37.557163
강서구,126.86832,37.549618
강서구,126.86832,37.549618
강서구,126.86569,37.560055
강서구,126.87345,37.547325
강서구,126.87345,37.547325
강서구,126.86569,37.560055
강서구,126.86569,37.560055
강서구,126.87179,37.556442
강서구,126.84964,37.550938
강서구,126.86245,37.542885
강서구,126.86245,37.542885
강서구,126.85897,37.555756
강서구,126.85488,37.55917
강서구,126.85718,37.558693
강서구,126.85531,37.55689
강서구,126.85778,37.5568
강서구,126.85849,37.556988
강서구,126.85727,37.55494
강서구,126.8591,37.555855
강서구,126.86165,37.554707
강서구,126.86301,37.55407
강서구,126.85783,37.554916
강서구,126.86218,37.55567
강서구,126.8635,37.55466
강서구,126.86374,37.553345
강서구,126.863716,37.55237
강서구,126.86149,37.55337
강서구,126.85986,37.55388
강서구,126.86522,37.55431
강서구,126.86134,37.5535
강서구,126.86063,37.55323
강서구,126.85512,37.55532
강서구,126.85512,37.55532
강서구,126.85451,37.555458
강서구,126.85451,37.555458
강서구,126.86329,37.54914
강서구,126.85378,37.55753
강서구,126.85892,37.555805
강서구,126.85892,37.555805
강서구,126.85892,37.555805
강서구,126.85048,37.552795
강서구,126.85048,37.552795
강서구,126.85048,37.552795
강서구,126.85048,37.552795
강서구,126.86831,37.549664
강서구,126.862144,37.5464
강서구,126.86222,37.546597
강서구,126.86239,37.54636
강서구,126.847916,37.55897
강서구,126.847916,37.55897
강서구,126.86254,37.542637
강서구,126.85048,37.552795
강서구,126.85048,37.552795
강서구,126.85048,37.552795
강서구,126.85048,37.552795
강서구,126.85048,37.552795
강서구,126.85048,37.552795
강서구,126.86212,37.551052
강서구,126.8606,37.55141
강서구,126.860916,37.550488
강서구,126.85922,37.550213
강서구,126.859146,37.55081
강서구,126.85767,37.550274
강서구,126.862526,37.550495
강서구,126.86283,37.549477
강서구,126.86085,37.549385
강서구,126.860634,37.54878
강서구,126.86236,37.547802
강서구,126.860695,37.54599
강서구,126.85969,37.54719
강서구,126.85908,37.546387
강서구,126.859116,37.54538
강서구,126.86373,37.55018
강서구,126.86281,37.537956
강서구,126.86265,37.53619
강서구,126.86303,37.535587
강서구,126.86168,37.549618
강서구,126.862404,37.5491
강서구,126.86134,37.547325
강서구,126.859474,37.54743
강서구,126.862114,37.54243
강서구,126.862495,37.542645
강서구,126.86227,37.546494
강서구,126.847916,37.55897
강서구,126.847565,37.544247
강서구,126.847565,37.544247
강서구,126.84782,37.558872
강서구,126.84237,37.56723
강서구,126.84086,37.56644
강서구,126.84165,37.56559
강서구,126.84032,37.56196
강서구,126.84434,37.565598
강서구,126.84892,37.56419
강서구,126.84536,37.55993
강서구,126.84494,37.559162
강서구,126.84378,37.55989
강서구,126.84349,37.55867
강서구,126.84153,37.559185
강서구,126.8417,37.56018
강서구,126.8461,37.56276
강서구,126.84854,37.563213
강서구,126.85204,37.56157
강서구,126.8475,37.55928
강서구,126.84777,37.55974
강서구,126.84745,37.558266
강서구,126.84938,37.558323
강서구,126.84894,37.55787
강서구,126.8508,37.55716
강서구,126.85169,37.558716
강서구,126.85304,37.56118
강서구,126.85465,37.560604
강서구,126.841,37.544556
강서구,126.84167,37.54455
강서구,126.84988,37.5571
강서구,126.85047,37.556885
강서구,126.84941,37.557262
강서구,126.84516,37.558155
강서구,126.84516,37.558155
강서구,126.83882,37.558815
강서구,126.84785,37.558907
강서구,126.85055,37.55967
강서구,126.85055,37.55967
강서구,126.85055,37.55967
강서구,126.85055,37.55967
강서구,126.85055,37.55967
강서구,126.85055,37.55967
강서구,126.85055,37.55967
강서구,126.85055,37.55967
강서구,126.85055,37.55967
강서구,126.85055,37.55967
강서구,126.84408,37.54277
강서구,126.843346,37.542866
강서구,126.8415,37.53069
강서구,126.8415,37.53069
강서구,126.847565,37.54399
강서구,126.8441,37.543365
강서구,126.837494,37.531452
강서구,126.84783,37.54707
강서구,126.85037,37.54617
강서구,126.849014,37.540585
강서구,126.84874,37.547188
강서구,126.84822,37.54655
강서구,126.847786,37.54599
강서구,126.84719,37.545204
강서구,126.846634,37.54458
강서구,126.84583,37.543888
강서구,126.84505,37.543297
강서구,126.84438,37.542835
강서구,126.843765,37.542404
강서구,126.84294,37.54183
강서구,126.842384,37.541252
강서구,126.84177,37.5405
강서구,126.84787,37.54897
강서구,126.84913,37.54778
강서구,126.851456,37.546154
강서구,126.8488,37.544273
강서구,126.84551,37.544643
강서구,126.8451,37.543903
강서구,126.8441,37.544224
강서구,126.84694,37.54266
강서구,126.84589,37.542118
강서구,126.846924,37.541668
강서구,126.84806,37.54268
강서구,126.84833,37.541595
강서구,126.84852,37.540302
강서구,126.84961,37.54216
강서구,126.8506,37.541523
강서구,126.851,37.5407
강서구,126.85139,37.54007
강서구,126.85162,37.539017
강서구,126.84883,37.539032
강서구,126.84802,37.539085
강서구,126.84706,37.538746
강서구,126.846596,37.539406
강서구,126.84645,37.54012
강서구,126.84508,37.53868
강서구,126.84458,37.54
강서구,126.843056,37.53947
강서구,126.844666,37.53737
강서구,126.84699,37.539707
강서구,126.85046,37.53864
강서구,126.8471,37.546463
강서구,126.84609,37.54664
강서구,126.84765,37.544014
강서구,126.84445,37.5379
강서구,126.84445,37.5379
강서구,126.84445,37.5379
강서구,126.84445,37.5379
강서구,126.84445,37.5379
강서구,126.84108,37.535477
강서구,126.85257,37.563313
강서구,126.84105,37.5355
강서구,126.8415,37.53069
강서구,126.8415,37.53069
강서구,126.85445,37.53205
강서구,126.85445,37.53205
강서구,126.841576,37.53033
강서구,126.84158,37.530506
강서구,126.84116,37.540554
강서구,126.83423,37.539253
강서구,126.83473,37.538513
강서구,126.8351,37.53779
강서구,126.835884,37.539547
강서구,126.836205,37.5386
강서구,126.83694,37.537975
강서구,126.83923,37.538937
강서구,126.841,37.539917
강서구,126.84179,37.538635
강서구,126.83926,37.536175
강서구,126.83982,37.535206
강서구,126.84144,37.535324
강서구,126.843,37.534534
강서구,126.83986,37.53373
강서구,126.84213,37.534107
강서구,126.83895,37.53047
강서구,126.83903,37.53183
강서구,126.839455,37.53234
강서구,126.8421,37.533325
강서구,126.84429,37.53377
강서구,126.8438,37.53318
강서구,126.84448,37.53223
강서구,126.84583,37.531876
강서구,126.84325,37.5318
강서구,126.84222,37.53215
강서구,126.84133,37.532043
강서구,126.839714,37.531166
강서구,126.838486,37.530804
강서구,126.83895,37.53047
강서구,126.840546,37.530632
강서구,126.8425,37.530674
강서구,126.84543,37.530922
강서구,126.84644,37.53116
강서구,126.84509,37.530067
강서구,126.84291,37.52925
강서구,126.84141,37.528954
강서구,126.84152,37.52841
강서구,126.84014,37.528904
강서구,126.84017,37.529366
강서구,126.84433,37.5283
강서구,126.84578,37.528427
강서구,126.847305,37.528774
강서구,126.845665,37.533226
강서구,126.846016,37.532646
강서구,126.84648,37.53188
강서구,126.84701,37.53101
강서구,126.83842,37.5337
강서구,126.83879,37.533085
강서구,126.840355,37.532333
강서구,126.843025,37.528477
강서구,126.8448,37.53052
강서구,126.84607,37.530605
강서구,126.84669,37.53064
강서구,126.83624,37.538116
강서구,126.84484,37.53206
강서구,126.84141,37.53121
강서구,126.84058,37.529594
강서구,126.840294,37.53795
강서구,126.83625,37.53726
강서구,126.83668,37.537342
강서구,126.84158,37.530464
강서구,126.84145,37.53814
강서구,126.84145,37.53814
강서구,126.84145,37.53814
강서구,126.84145,37.53814
강서구,126.84145,37.53814
강서구,126.84145,37.53814
강서구,126.85445,37.53205
강서구,126.838326,37.542736
강서구,126.838326,37.542736
강서구,126.85436,37.531796
강서구,126.85459,37.531815
강서구,126.85264,37.53094
강서구,126.85657,37.53157
강서구,126.85763,37.531704
강서구,126.85173,37.53659
강서구,126.85311,37.536182
강서구,126.85392,37.537052
강서구,126.85115,37.535084
강서구,126.85424,37.53526
강서구,126.85376,37.53438
강서구,126.85233,37.534367
강서구,126.8538,37.53355
강서구,126.851944,37.533443
강서구,126.85128,37.53255
강서구,126.85186,37.53187
강서구,126.85721,37.532536
강서구,126.856544,37.530773
강서구,126.85372,37.530457
강서구,126.85149,37.530167
강서구,126.851585,37.529682
강서구,126.85512,37.530098
강서구,126.85172,37.529007
강서구,126.8532,37.529167
강서구,126.85418,37.529278
강서구,126.8552,37.52942
강서구,126.85664,37.529587
강서구,126.84936,37.529385
강서구,126.85441,37.53186
강서구,126.838326,37.542736
강서구,126.838326,37.542736
강서구,126.8607,37.534554
강서구,126.8607,37.534554
강서구,126.83844,37.54243
강서구,126.83506,37.544666
강서구,126.835175,37.54471
강서구,126.833336,37.54789
강서구,126.83694,37.54503
강서구,126.83753,37.544376
강서구,126.838264,37.543617
강서구,126.83898,37.542946
강서구,126.839836,37.54206
강서구,126.839325,37.541477
강서구,126.83868,37.541283
강서구,126.83766,37.541023
강서구,126.83317,37.54739
강서구,126.834854,37.54708
강서구,126.835495,37.546047
강서구,126.83485,37.54432
강서구,126.83633,37.544846
강서구,126.836205,37.544243
강서구,126.83698,37.544315
강서구,126.83752,37.54369
강서구,126.83642,37.543377
강서구,126.83524,37.54366
강서구,126.83485,37.542526
강서구,126.837234,37.542713
강서구,126.838356,37.542812
강서구,126.83927,37.542034
강서구,126.83815,37.541645
강서구,126.836716,37.54128
강서구,126.835304,37.54149
강서구,126.83443,37.54098
강서구,126.83453,37.54074
강서구,126.834854,37.547703
강서구,126.83597,37.54717
강서구,126.83508,37.540466
강서구,126.832245,37.5402
강서구,126.8607,37.534554
강서구,126.8607,37.534554
강서구,126.8607,37.534554
강서구,126.85006,37.551765
강서구,126.85006,37.551765
강서구,126.8605,37.534542
강서구,126.860855,37.534653
강서구,126.84503,37.566242
강서구,126.855736,37.536785
강서구,126.85565,37.53614
강서구,126.85768,37.53884
강서구,126.858894,37.53689
강서구,126.86075,37.536232
강서구,126.85685,37.53558
강서구,126.85604,37.535023
강서구,126.85796,37.534573
강서구,126.857025,37.53471
강서구,126.86005,37.533627
강서구,126.85873,37.53547
강서구,126.859886,37.534393
강서구,126.86173,37.53502
강서구,126.86185,37.53338
강서구,126.8629,37.53454
강서구,126.858246,37.53323
강서구,126.85755,37.53338
강서구,126.85811,37.53131
강서구,126.8603,37.531178
강서구,126.86196,37.531776
강서구,126.86313,37.53184
강서구,126.85833,37.53001
강서구,126.85938,37.530155
강서구,126.86202,37.53024
강서구,126.863335,37.53522
강서구,126.86341,37.53432
강서구,126.863525,37.533035
강서구,126.86315,37.532402
강서구,126.86217,37.532276
강서구,126.8616,37.532204
강서구,126.86041,37.532055
강서구,126.85929,37.531914
강서구,126.85866,37.531837
강서구,126.859184,37.53097
강서구,126.862854,37.53137
강서구,126.86077,37.534542
강서구,126.86077,37.534542
강서구,126.84964,37.550938
강서구,126.84964,37.550938
강서구,126.84964,37.550938
강서구,126.84964,37.550938
강서구,126.84964,37.550938
강서구,126.84964,37.550938
강서구,126.84964,37.550938
강서구,126.84964,37.550938
강서구,126.84964,37.550938
강서구,126.84964,37.550938
강서구,126.84964,37.550938
강서구,126.84964,37.550938
강서구,126.84964,37.550938
강서구,126.84964,37.550938
강서구,126.84964,37.550938
강서구,126.84964,37.550938
강서구,126.84964,37.550938
강서구,126.84964,37.550938
강서구,126.84964,37.550938
강서구,126.84964,37.550938
강서구,126.84964,37.550938
강서구,126.84964,37.550938
강서구,126.84964,37.550938
강서구,126.84964,37.550938
강서구,126.84964,37.550938
강서구,126.84957,37.551144
강서구,126.84928,37.550804
강서구,126.84948,37.550697
강서구,126.84977,37.551033
강서구,126.84964,37.550938
강서구,126.84964,37.550938
강서구,126.85102,37.549816
강서구,126.85102,37.549816
강서구,126.85048,37.552795
강서구,126.87092,37.553818
강서구,126.84808,37.553104
강서구,126.84832,37.53267
강서구,126.84832,37.53267
강서구,126.850006,37.551838
강서구,126.84964,37.550938
강서구,126.84964,37.550938
강서구,126.84964,37.550938
강서구,126.84964,37.550938
강서구,126.84964,37.550938
강서구,126.84964,37.550938
강서구,126.84964,37.550938
강서구,126.85102,37.549816
강서구,126.87092,37.553818
강서구,126.84964,37.550938
강서구,126.87092,37.553818
강서구,126.848366,37.553303
강서구,126.849434,37.553253
강서구,126.853714,37.55338
강서구,126.85344,37.55286
강서구,126.85304,37.55215
강서구,126.85265,37.551395
강서구,126.85199,37.550217
강서구,126.85153,37.549633
강서구,126.85061,37.554188
강서구,126.84905,37.55369
강서구,126.84576,37.55199
강서구,126.84792,37.551407
강서구,126.84892,37.552593
강서구,126.84676,37.550827
강서구,126.84673,37.54978
강서구,126.8537,37.554707
강서구,126.85253,37.553547
강서구,126.8548,37.55347
강서구,126.854225,37.552486
강서구,126.851364,37.552944
강서구,126.85212,37.551777
강서구,126.8536,37.551216
강서구,126.85362,37.549675
강서구,126.8525,37.549156
강서구,126.8531,37.54822
강서구,126.85176,37.54724
강서구,126.84982,37.54929
강서구,126.84949,37.54857
강서구,126.85312,37.554558
강서구,126.846176,37.55197
강서구,126.855675,37.551876
강서구,126.85711,37.551113
강서구,126.85242,37.549927
강서구,126.85107,37.548107
강서구,126.847626,37.550842
강서구,126.847626,37.550842
강서구,126.84185,37.54821
강서구,126.84185,37.54821
강서구,126.84838,37.53268
강서구,126.85073,37.53612
강서구,126.84692,37.532448
강서구,126.84711,37.532173
강서구,126.8473,37.531857
강서구,126.8475,37.53155
강서구,126.84766,37.531292
강서구,126.847244,37.531445
강서구,126.847,37.531845
강서구,126.84943,37.529392
강서구,126.848625,37.530754
강서구,126.849625,37.530766
강서구,126.85048,37.530838
강서구,126.84677,37.536106
강서구,126.84555,37.536987
강서구,126.848724,37.53771
강서구,126.850044,37.537388
강서구,126.84933,37.536575
강서구,126.84995,37.535496
강서구,126.849014,37.53577
강서구,126.84889,37.53471
강서구,126.847626,37.534657
강서구,126.84701,37.533558
강서구,126.85029,37.53358
강서구,126.84904,37.5321
강서구,126.84789,37.53163
강서구,126.84764,37.532055
강서구,126.848526,37.53135
강서구,126.84916,37.531055
강서구,126.85031,37.532185
강서구,126.8478,37.53562
강서구,126.8489,37.53337
강서구,126.84851,37.53269
강서구,126.84185,37.54821
강서구,126.84188,37.54821
강서구,126.84188,37.54821
강서구,126.84471,37.569447
강서구,126.84471,37.569447
강서구,126.84191,37.548054
강서구,126.84487,37.550446
강서구,126.84463,37.549465
강서구,126.84567,37.55447
강서구,126.84485,37.55609
강서구,126.84311,37.55749
강서구,126.843285,37.557453
강서구,126.83837,37.55525
강서구,126.836395,37.5525
강서구,126.83861,37.55472
강서구,126.83944,37.554638
강서구,126.840485,37.55454
강서구,126.84168,37.554413
강서구,126.846436,37.54833
강서구,126.84625,37.54812
강서구,126.84554,37.547146
강서구,126.84508,37.546406
강서구,126.84451,37.545536
강서구,126.843925,37.54471
강서구,126.84337,37.543995
강서구,126.84281,37.543358
강서구,126.842026,37.542538
강서구,126.84115,37.54205
강서구,126.837105,37.552696
강서구,126.838196,37.553047
강서구,126.83935,37.55237
강서구,126.83928,37.5535
강서구,126.84102,37.55331
강서구,126.84331,37.547626
강서구,126.84466,37.546886
강서구,126.8394,37.544468
강서구,126.83949,37.543514
강서구,126.84032,37.54261
강서구,126.84289,37.555614
강서구,126.84383,37.55739
강서구,126.84185,37.55754
강서구,126.84011,37.55722
강서구,126.84336,37.55679
강서구,126.83833,37.55077
강서구,126.83665,37.54618
강서구,126.84029,37.54514
강서구,126.84144,37.54307
강서구,126.839615,37.54823
강서구,126.839615,37.54823
강서구,126.84353,37.55039
강서구,126.84353,37.55039
강서구,126.84092,37.574516
강서구,126.84122,37.574253
강서구,126.84191,37.548054
강서구,126.85127,37.56738
강서구,126.85127,37.56738
강서구,126.84475,37.569496
강서구,126.84466,37.569386
강서구,126.838196,37.57228
강서구,126.83856,37.57234
강서구,126.83971,37.572937
강서구,126.839905,37.573025
강서구,126.8366,37.57573
강서구,126.83691,37.57449
강서구,126.837135,37.572437
강서구,126.83961,37.572
강서구,126.840706,37.570473
강서구,126.84175,37.571117
강서구,126.84192,37.57191
강서구,126.84272,37.572647
강서구,126.843056,37.57054
강서구,126.84714,37.570095
강서구,126.84845,37.56979
강서구,126.84651,37.565533
강서구,126.84503,37.566242
강서구,126.84358,37.567223
강서구,126.83821,37.572567
강서구,126.84295,37.568363
강서구,126.84752,37.56718
강서구,126.83833,37.57292
강서구,126.840034,37.57115
강서구,126.838905,37.571613
강서구,126.84863,37.565178
강서구,126.84459,37.569454
강서구,126.84459,37.569454
강서구,126.84459,37.569454
강서구,126.846924,37.571873
강서구,126.846924,37.571873
강서구,126.846924,37.571873
강서구,126.846924,37.571873
강서구,126.832115,37.57313
강서구,126.832115,37.57313
강서구,126.85257,37.563313
강서구,126.85965,37.560577
강서구,126.86055,37.561028
강서구,126.86055,37.561028
강서구,126.85124,37.567253
강서구,126.852295,37.567707
강서구,126.85188,37.568607
강서구,126.85262,37.568207
강서구,126.852844,37.567924
강서구,126.848885,37.569206
강서구,126.85473,37.565807
강서구,126.85442,37.5673
강서구,126.85202,37.563602
강서구,126.85178,37.568836
강서구,126.85121,37.564045
강서구,126.8536,37.561943
강서구,126.85127,37.567326
강서구,126.85127,37.567326
